        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-04 21:21:55     26348 1.38695e+07  28.8632  28.5095
2022-02-04 21:21:56     26307 1.27031e+07   29.874  28.5095
2022-02-04 21:21:57     27759 1.38848e+07  29.5945  29.3927
2022-02-04 21:21:58     27826 1.38848e+07  31.3495   30.371
2022-02-04 21:21:59     27903 1.38848e+07   31.161  30.7099
2022-02-04 21:22:00     27897 1.38848e+07  31.5737  30.4249
2022-02-04 21:22:01     28136 1.38848e+07  31.5737  30.7022
2022-02-04 21:22:02     28167 1.38848e+07  31.5055  30.7022
2022-02-04 21:22:03     27566 1.38848e+07  32.0872  30.9384
2022-02-04 21:22:04     28204 1.38848e+07  31.4762  30.4891
2022-02-04 21:22:05     28178 1.38848e+07  31.5478  30.8896
2022-02-04 21:22:06     27140 1.38848e+07   31.629  30.4942
2022-02-04 21:22:07     27882 1.38848e+07  31.2195  30.2118
2022-02-04 21:22:08     27609 1.38848e+07   31.148  30.2118
2022-02-04 21:22:09     27609 1.38848e+07   31.512  30.5276
2022-02-04 21:22:10     27899 1.38848e+07  31.1383  30.3273
2022-02-04 21:22:11     27934 1.38848e+07  31.3333   30.412
2022-02-04 21:22:12     17384 1.38848e+07  31.5998   28.204
2022-02-04 21:22:13       366 1.38848e+07  14.6672  1.95387
2022-02-04 21:22:14       362 1.38848e+07        0        0
2022-02-04 21:22:15       364 1.38848e+07        0        0
2022-02-04 21:22:16       365 1.38848e+07        0        0
2022-02-04 21:22:17       366 1.38848e+07        0        0
2022-02-04 21:22:18       363 1.38848e+07        0        0
2022-02-04 21:22:19       367 1.38848e+07        0        0
2022-02-04 21:22:20       367 1.38848e+07        0        0
2022-02-04 21:22:21       365 1.38848e+07        0        0
2022-02-04 21:22:22       361 1.38848e+07        0        0
2022-02-04 21:22:23       365 1.38848e+07        0        0
2022-02-04 21:22:24       360 1.38848e+07        0        0
2022-02-04 21:22:25       360 1.38848e+07        0        0
2022-02-04 21:22:26       365 1.38848e+07        0        0
2022-02-04 21:22:27       357 1.38848e+07        0        0
2022-02-04 21:22:28       360 1.38848e+07        0        0
2022-02-04 21:22:29      7302 1.38848e+07        0        0
2022-02-04 21:22:30     27483 1.38848e+07        0   0.6162
2022-02-04 21:22:31     26294 1.38848e+07     1.95   1.5405
2022-02-04 21:22:32     26892 1.38848e+07      3.9    3.081
2022-02-04 21:22:33     26684 1.38848e+07      7.8    6.162
2022-02-04 21:22:34     26880 1.38848e+07     19.5   15.405
2022-02-04 21:22:35     26573 1.38848e+07  37.8996    30.81
2022-02-04 21:22:36     26796 1.38848e+07  45.9771  45.6635
2022-02-04 21:22:37     26778 1.38848e+07  44.8175  44.0917
2022-02-04 21:22:38     26395 1.38848e+07  30.3907   29.249
2022-02-04 21:22:39     26677 1.38848e+07  29.9975  29.1463
2022-02-04 21:22:40     26677 1.38848e+07  29.9455  29.1463
2022-02-04 21:22:41     26877 1.38848e+07  30.2153  29.8087
2022-02-04 21:22:42     26866 1.38848e+07  30.0495  29.0718
2022-02-04 21:22:43     27025 1.38848e+07  30.2315  29.4903
2022-02-04 21:22:44     27029 1.38848e+07  30.3127   29.059
2022-02-04 21:22:45     27037 1.38848e+07   29.939   29.059
2022-02-04 21:22:46     27055 1.38848e+07   30.498  29.6803
2022-02-04 21:22:47     16702 1.38848e+07   30.264  28.5378
2022-02-04 21:22:48       357 1.38848e+07   18.057  4.17732
2022-02-04 21:22:49       361 1.38848e+07        0        0
2022-02-04 21:22:50       361 1.38848e+07        0        0
2022-02-04 21:22:51       363 1.38848e+07        0        0
2022-02-04 21:22:52       359 1.38848e+07        0        0
2022-02-04 21:22:53       360 1.38848e+07        0        0
2022-02-04 21:22:54       356 1.38848e+07        0        0
2022-02-04 21:22:55       360 1.38848e+07        0        0
2022-02-04 21:22:56       360 1.38848e+07        0        0
2022-02-04 21:22:57       362 1.38848e+07        0        0
2022-02-04 21:22:58       363 1.38848e+07        0        0
2022-02-04 21:22:59       363 1.38848e+07        0        0
2022-02-04 21:23:00       363 1.38848e+07        0        0
2022-02-04 21:23:01       364 1.38848e+07        0        0
2022-02-04 21:23:02       369 1.38848e+07        0        0
2022-02-04 21:23:03       366 1.38848e+07        0        0
2022-02-04 21:23:04       366 1.38848e+07        0        0
2022-02-04 21:23:05       365 1.38848e+07        0        0
2022-02-04 21:23:06       369 1.38848e+07        0        0
2022-02-04 21:23:07       362 1.38848e+07        0        0
2022-02-04 21:23:08       361 1.38848e+07        0        0
2022-02-04 21:23:09       360 1.38848e+07        0        0
2022-02-04 21:23:10       360 1.38848e+07        0        0
2022-02-04 21:23:11       360 1.38848e+07        0        0
2022-02-04 21:23:12       359 1.38848e+07        0        0
2022-02-04 21:23:13     22526 1.38848e+07        0   0.6162
2022-02-04 21:23:14     26210 1.38848e+07     1.95   1.5405
2022-02-04 21:23:15     26818 1.38848e+07      3.9    3.081
2022-02-04 21:23:16     27178 1.38848e+07      7.8    6.162
2022-02-04 21:23:17     26164 1.38848e+07     19.5   15.405
2022-02-04 21:23:18     26885 1.38848e+07  37.7163    30.81
2022-02-04 21:23:19     26855 1.38848e+07  45.3752   46.672
2022-02-04 21:23:20     27173 1.38848e+07  45.2108  44.1841
2022-02-04 21:23:21     26897 1.38848e+07  30.5208  29.7008
2022-02-04 21:23:22     27307 1.38848e+07  30.5208  29.7008
2022-02-04 21:23:23     26441 1.38848e+07  30.5208  29.2798
2022-02-04 21:23:24     27142 1.38848e+07  30.1632  29.4415
2022-02-04 21:23:25     26458 1.38848e+07  30.1632  29.4415
2022-02-04 21:23:26     26864 1.38848e+07  30.2738  29.1822
2022-02-04 21:23:27     26782 1.38848e+07  30.2738  29.3722
2022-02-04 21:23:28     27057 1.38848e+07  30.2738  29.2207
2022-02-04 21:23:29     26670 1.38848e+07  30.0072  29.4723
2022-02-04 21:23:30     26426 1.38848e+07  30.4102   29.403
2022-02-04 21:23:31     27064 1.38848e+07   30.563     29.1
2022-02-04 21:23:32     26889 1.38848e+07  29.7472  29.5185
2022-02-04 21:23:33     26574 1.38848e+07  30.7937  29.3671
2022-02-04 21:23:34     26499 1.38848e+07  29.7862  29.1386
2022-02-04 21:23:35     26880 1.38848e+07  29.9715  29.2464
2022-02-04 21:23:36     26932 1.38848e+07  30.5305   29.385
2022-02-04 21:23:37     26019 1.38848e+07  29.9292  29.1309
2022-02-04 21:23:38     26881 1.38848e+07  29.9292  28.8202
2022-02-04 21:23:39     26443 1.38848e+07  29.9292  29.0641
2022-02-04 21:23:40     26261 1.38848e+07  29.7668  29.0641
2022-02-04 21:23:41     26778 1.38848e+07  30.1243  28.9023
2022-02-04 21:23:42     26778 1.38848e+07  29.6595  28.9717
2022-02-04 21:23:43     27000 1.38848e+07  30.0462  29.3363
2022-02-04 21:23:44     25962 1.38848e+07  30.0982  28.6251
2022-02-04 21:23:45     26494 1.38848e+07  29.5717  29.0923
2022-02-04 21:23:46     26792 1.38848e+07  29.8675  28.9229
2022-02-04 21:23:47     26316 1.38848e+07   29.757  29.0615
2022-02-04 21:23:48     27008 1.38848e+07  29.9195  29.0615
2022-02-04 21:23:49     26479 1.38848e+07  30.1372  29.3722
2022-02-04 21:23:50     26593 1.38848e+07   30.017  28.7303
2022-02-04 21:23:51     26208 1.38848e+07  29.7342  29.0744
