        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 21:55:36       331 1.37998e+07        0        0
2022-02-01 21:55:37       330 1.37998e+07        0        0
2022-02-01 21:55:38       332 1.37998e+07        0        0
2022-02-01 21:55:39       332 1.37998e+07        0        0
2022-02-01 21:55:40     10675 1.37998e+07        0        0
2022-02-01 21:55:41     24546 1.37998e+07     1.95   0.6162
2022-02-01 21:55:42     24968 1.37998e+07      3.9   1.5405
2022-02-01 21:55:43     24166 1.37998e+07      7.8    3.081
2022-02-01 21:55:44     24708 1.37998e+07     19.5    6.162
2022-02-01 21:55:45     24394 1.37998e+07  36.4851   15.405
2022-02-01 21:55:46     24837 1.37998e+07  43.4928    30.81
