scalerS16b	IPM2C21A	IPM2C24A	
337	1.38053e+07	0	0
335	1.38053e+07	0	0
334	1.38053e+07	0	0
333	1.38053e+07	0	0
333	1.38053e+07	0	0
331	6.87984e+06	0	0
328	1.26236e+07	0	0
329	1.38307e+07	0	0
329	1.38307e+07	0	0
331	1.14323e+07	0	0
4259	1.38349e+07	0	0
4259	1.38349e+07	0	0.6162
4994	1.38349e+07	1.95	1.5405
5037	1.38349e+07	3.9	3.081
5014	1.34283e+07	7.23268	6.162
5010	1.22668e+07	8.92645	8.56518
5050	1.33105e+07	8.3967	8.07273
5021	1.27883e+07	5.5172	5.27929
4955	1.362e+07	5.4483	5.27929
5041	1.22689e+07	5.4483	5.27929
5002	1.37005e+07	5.4483	5.27929
7278	1.37986e+07	5.4483	5.69831
10290	1.37986e+07	8.47145	10.6916
10207	1.33637e+07	11.5694	11.1594
10244	1.36137e+07	11.4881	11.0053
10315	1.29793e+07	11.4881	11.0885
10206	1.32748e+07	11.5661	11.0885
10135	1.37623e+07	11.4621	10.9771
10164	1.39617e+07	11.3834	10.9771
10147	1.37592e+07	11.3834	10.9771
10209	1.38608e+07	11.4497	10.9771
10116	1.36773e+07	11.4497	11.067
9802	1.38522e+07	11.4497	10.7409
9792	1.38522e+07	11.0195	10.63
9798	1.26594e+07	11.0195	10.5719
9823	1.21891e+07	11.0195	10.5719
9735	1.05905e+07	11.0195	10.633
9764	1.35432e+07	11.0195	10.499
9740	1.36167e+07	10.7971	10.499
9610	1.36167e+07	10.8927	10.499
9641	1.36167e+07	10.8349	10.4097
9543	1.28197e+07	10.8349	10.4097
9543	1.28197e+07	10.8349	10.4097
9453	1.38532e+07	10.647	10.213
9484	1.38532e+07	10.647	10.213
9491	1.37347e+07	10.567	10.213
9473	1.38534e+07	10.567	10.213
9500	1.38534e+07	10.6574	10.2818
9489	1.38534e+07	10.6574	10.1955
9368	1.21366e+07	10.5586	10.1955
9507	1.38835e+07	10.5586	10.3034
9554	1.38835e+07	10.6216	10.1555
9619	1.38835e+07	10.6977	10.3619
9595	1.38835e+07	10.6977	10.3029
9482	1.38835e+07	10.6977	10.3029
9463	1.37416e+07	10.5924	10.1729
9485	1.37416e+07	10.6671	10.2551
9445	1.38545e+07	10.5859	10.2022
9484	1.38545e+07	10.5859	10.2654
9611	1.38545e+07	10.6372	10.156
9493	1.38545e+07	10.6372	10.346
9530	1.38545e+07	10.6944	10.346
9452	1.38545e+07	10.608	10.2582
9409	1.38545e+07	10.608	10.1647
9454	1.36779e+07	10.5449	10.1647
9332	1.36779e+07	10.5449	10.1647
9516	1.38558e+07	10.5449	10.1647
9414	1.38558e+07	10.5969	10.2351
9400	1.38558e+07	10.5144	10.1565
9310	1.38558e+07	10.5144	10.1565
9461	1.38558e+07	10.5144	10.1565
9445	1.38558e+07	10.5144	10.1565
9445	1.38558e+07	10.5658	10.213
9333	1.38558e+07	10.5658	10.042
9331	1.38558e+07	10.4683	10.1175
9376	1.39745e+07	10.5261	10.1175
9362	1.38507e+07	10.5261	10.1822
9447	1.38507e+07	10.452	10.1041
9448	1.38507e+07	10.452	10.1996
9414	1.38507e+07	10.569	10.1067
9421	1.38507e+07	10.5138	10.1067
9447	1.38507e+07	10.5138	10.1688
9439	1.38507e+07	10.5787	10.1688
7625	1.38507e+07	10.4039	10.1688
7573	1.38507e+07	8.50265	8.09481
7523	1.23212e+07	8.3902	8.09481
7499	1.38937e+07	8.3902	8.00752
7533	1.38937e+07	8.3031	8.06863
6488	1.38937e+07	8.3564	8.06863
6446	1.35097e+07	7.33655	6.86036
6450	1.38593e+07	7.1097	6.86036
6488	1.28754e+07	7.1097	6.86036
6365	1.2149e+07	7.1903	6.86036
5719	1.38542e+07	7.04535	6.55945
5748	1.38542e+07	6.4233	6.04646
5733	1.38542e+07	6.28355	6.11219
5720	1.38542e+07	6.28355	6.01719
5764	1.38542e+07	6.28355	6.01719
5355	1.38542e+07	6.28355	6.01719
5291	1.38542e+07	6.00665	6.01719
5335	1.38542e+07	5.81945	5.62077
5300	1.3377e+07	5.81945	5.62077
5307	1.35089e+07	5.81945	5.62077
5307	1.35089e+07	5.81945	5.62077
5069	1.38452e+07	5.6914	5.35529
5081	1.38452e+07	5.51785	5.35529
5106	1.38452e+07	5.51785	5.35529
5016	1.38452e+07	5.51785	5.28135
4993	1.38452e+07	5.51785	5.28135
5069	1.38452e+07	5.46065	5.28135
5027	1.31789e+07	5.46065	5.28135
5038	1.28654e+07	5.46065	5.28135
5091	1.14469e+07	5.5211	5.28135
5009	1.17944e+07	5.5211	5.28135
4982	1.38607e+07	5.5211	5.28135
5063	1.38607e+07	5.43985	5.28135
4991	1.38607e+07	5.43985	5.28135
4989	1.38607e+07	5.43985	5.28135
5040	1.38607e+07	5.43985	5.28135
4987	1.38607e+07	5.43985	5.28135
5042	1.38607e+07	5.43985	5.28135
5065	1.38607e+07	5.43985	5.28135
5043	1.38607e+07	5.5029	5.28135
5041	1.38607e+07	5.5029	5.28135
5009	1.38607e+07	5.5029	5.28135
5077	1.38607e+07	5.5029	5.28135
5042	1.36033e+07	5.5029	5.28135
5049	1.36033e+07	5.5029	5.28135
5042	1.38336e+07	5.5029	5.28135
5086	1.38336e+07	5.5029	5.28135
5017	1.31632e+07	5.5029	5.28135
5009	1.38498e+07	5.5029	5.28135
5015	1.38498e+07	5.5029	5.28135
5009	1.38498e+07	5.4483	5.28135
5009	1.38498e+07	5.4483	5.28135
5037	1.38498e+07	5.4483	5.28135
5046	1.38498e+07	5.4483	5.28135
5037	1.38498e+07	5.4483	5.28135
5007	1.35899e+07	5.4483	5.28135
5019	1.38563e+07	5.4483	5.28135
4997	7.98718e+06	5.4483	5.28135
5011	1.24727e+07	5.4483	5.28135
5010	1.37598e+07	5.4483	5.28135
5024	1.32576e+07	5.4483	5.28135
5002	1.38171e+07	5.4483	5.28135
5036	1.38171e+07	5.4483	5.28135
4984	1.3641e+07	5.4483	5.28135
5035	1.38502e+07	5.4483	5.28135
5020	1.23829e+07	5.4483	5.28135
4995	1.37741e+07	5.4483	5.28135
4962	1.38491e+07	5.4483	5.28135
5009	1.38491e+07	5.3768	5.28135
4966	1.38491e+07	5.45155	5.28135
4975	1.38491e+07	5.45155	5.21767
5046	1.38491e+07	5.45155	5.21767
4984	1.38491e+07	5.45155	5.21767
4964	1.38491e+07	5.45155	5.29983
4977	1.37146e+07	5.45155	5.24283
5033	1.38474e+07	5.45155	5.24283
5029	1.36729e+07	5.45155	5.24283
5017	1.34016e+07	5.45155	5.24283
5017	1.38549e+07	5.50485	5.24283
5010	1.37855e+07	5.43855	5.24283
5062	1.29508e+07	5.43855	5.24283
5024	1.12878e+07	5.4977	5.24283
5024	1.12878e+07	5.4977	5.29675
5011	1.02312e+07	5.4977	5.29675
5031	1.38508e+07	5.4977	5.29675
5039	1.38508e+07	5.4977	5.29675
4950	1.38508e+07	5.4977	5.29675
4997	1.38508e+07	5.43465	5.22024
5037	1.34617e+07	5.43465	5.22024
5005	1.26482e+07	5.43465	5.30497
5000	1.36589e+07	5.43465	5.2377
5016	1.0686e+07	5.43465	5.2377
5012	6.73165e+06	5.43465	5.2377
5012	1.26072e+07	5.43465	5.2377
3446	1.38562e+07	5.43465	5.2377
416	1.3708e+07	3.3306	5.09033
414	1.34486e+07	0	0.885787
408	1.32856e+07	0	0
