        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-01-30 15:22:10      6475 1.38598e+07  115.706  111.388
2022-01-30 15:22:11      6447   1.353e+07  116.785   112.41
2022-01-30 15:22:12      6534 1.30759e+07  116.863  111.989
2022-01-30 15:22:13      6473 1.34405e+07  116.337  112.231
2022-01-30 15:22:14      6443 1.39515e+07  117.007  112.231
2022-01-30 15:22:15      6455 1.38556e+07  117.065  111.861
2022-01-30 15:22:16      6455 1.38556e+07  116.343  111.861
2022-01-30 15:22:17      6438 1.35205e+07   116.46  112.154
2022-01-30 15:22:18      6465 1.30174e+07   116.46  111.573
2022-01-30 15:22:19      6525 1.37513e+07  116.396  113.437
2022-01-30 15:22:20      6515  1.3825e+07  117.481  112.205
2022-01-30 15:22:21      6490 1.26783e+07  117.799  112.872
2022-01-30 15:22:22      6449 1.38529e+07  116.643  112.657
2022-01-30 15:22:23      6532 1.35097e+07  117.026  111.768
2022-01-30 15:22:24      6431 1.37559e+07  116.961  112.605
2022-01-30 15:22:25      6402 1.26108e+07   117.52  111.471
2022-01-30 15:22:26      6498 1.36849e+07  115.531  111.471
2022-01-30 15:22:27      6500 1.31828e+07  116.467  112.472
2022-01-30 15:22:28      6427 1.38517e+07  117.312  112.698
2022-01-30 15:22:29      6506 1.29703e+07   116.98  111.845
2022-01-30 15:22:30      6520 1.34567e+07  116.317    112.2
2022-01-30 15:22:31      6389 1.37572e+07  117.793  113.026
2022-01-30 15:22:32      6410 1.37572e+07  116.876  111.147
2022-01-30 15:22:33      6434 1.39288e+07  115.544   111.64
2022-01-30 15:22:34      6494 1.39288e+07  116.851   111.64
2022-01-30 15:22:35      6427 1.38525e+07  116.668  112.646
2022-01-30 15:22:36      6473 1.38525e+07  116.812  111.671
2022-01-30 15:22:37      6378 1.38525e+07  116.486  112.169
2022-01-30 15:22:38      6412 1.38525e+07  116.623  110.993
2022-01-30 15:22:39      6523 1.38525e+07  115.622  111.717
2022-01-30 15:22:40      6472 1.38525e+07  117.039  112.518
2022-01-30 15:22:41      6533 1.38525e+07   116.74    112.2
2022-01-30 15:22:42      6394 1.38525e+07  116.883  112.498
2022-01-30 15:22:43      6450 1.38525e+07  117.234  112.231
2022-01-30 15:22:44      6529 1.36517e+07  116.363  111.856
2022-01-30 15:22:45      6411 1.31695e+07  116.467  111.856
2022-01-30 15:22:46      6512 1.38562e+07  117.273   112.21
2022-01-30 15:22:47      6512 1.38562e+07  116.525   112.59
2022-01-30 15:22:48      6505 1.34571e+07  117.526  112.857
2022-01-30 15:22:49      6395 1.38416e+07  117.241  112.534
2022-01-30 15:22:50      6461 1.29208e+07  116.402  111.486
2022-01-30 15:22:51      6484 1.30457e+07  116.532  112.611
2022-01-30 15:22:52      6424 1.38587e+07  116.694  111.301
2022-01-30 15:22:53      6480 1.38587e+07  116.402  112.066
2022-01-30 15:22:54      6375 1.25877e+07   117.37  111.876
2022-01-30 15:22:55      6530 1.28416e+07  115.966  111.455
2022-01-30 15:22:56      6396 9.46512e+06  116.532  112.328
2022-01-30 15:22:57      6429 1.29151e+07  116.291  112.328
2022-01-30 15:22:58      6436 1.26422e+07  116.792  111.471
2022-01-30 15:22:59      6467 1.11125e+07  117.221  111.892
2022-01-30 15:23:00      6537 1.33575e+07  116.486  112.051
2022-01-30 15:23:01      6461  1.3857e+07  117.383  113.109
2022-01-30 15:23:02      6472  1.3857e+07  116.668  112.503
2022-01-30 15:23:03      6451 1.37793e+07   116.59  111.964
2022-01-30 15:23:04      6412 1.37793e+07   116.59  112.097
2022-01-30 15:23:05      6473 1.36344e+07   116.59  110.741
2022-01-30 15:23:06      6417 1.38616e+07  115.485  111.738
2022-01-30 15:23:07      6429 1.32785e+07  116.473  111.912
2022-01-30 15:23:08      6443 1.38512e+07  116.181   111.27
2022-01-30 15:23:09      6473 1.38512e+07  116.935  111.881
2022-01-30 15:23:10      6397 1.37141e+07  115.336  110.526
2022-01-30 15:23:11      6382 1.38505e+07  116.006   111.64
2022-01-30 15:23:12      6438 1.38505e+07  116.168  110.988
2022-01-30 15:23:13      6458 1.28989e+07  115.193  111.162
2022-01-30 15:23:14      6454 1.18219e+07  116.564    112.4
2022-01-30 15:23:15      6416 1.35062e+07   115.94  112.174
2022-01-30 15:23:16      6371 1.36683e+07  117.455  111.342
2022-01-30 15:23:17      6444  1.3934e+07  115.726  111.876
2022-01-30 15:23:18      6444  1.3934e+07  116.317  112.225
2022-01-30 15:23:19      6478 1.33218e+07  116.688  112.354
2022-01-30 15:23:20      6423 1.31713e+07  116.473  111.204
2022-01-30 15:23:21      6517 1.27377e+07  116.558  112.652
2022-01-30 15:23:22      6463 1.37388e+07  117.396    112.4
2022-01-30 15:23:23      6452 1.22615e+07  116.948  111.809
2022-01-30 15:23:24      6502 1.34821e+07  116.876  112.816
2022-01-30 15:23:25      6429 1.27884e+07  117.149  111.625
2022-01-30 15:23:26      6446 1.37972e+07  116.181  112.189
2022-01-30 15:23:27      6483  1.2383e+07  116.948  111.702
2022-01-30 15:23:28      6490 1.26213e+07  115.966  112.528
2022-01-30 15:23:29      6457 1.36364e+07  117.819  112.528
2022-01-30 15:23:30      6472 1.28462e+07  116.499  112.528
2022-01-30 15:23:31      6421 1.23616e+07   117.41  112.374
2022-01-30 15:23:32      6533 1.38957e+07  117.884  111.758
2022-01-30 15:23:33      6414 1.38957e+07   115.55  112.503
2022-01-30 15:23:34      6491 1.38957e+07  116.863  111.419
2022-01-30 15:23:35      6416 1.38957e+07  116.656  112.626
2022-01-30 15:23:36      6439 1.38957e+07  117.455  111.917
2022-01-30 15:23:37      6492 1.34454e+07  115.752  111.917
2022-01-30 15:23:38      6429 1.29955e+07  117.084  111.917
2022-01-30 15:23:39      6507  1.3568e+07  116.857  112.544
2022-01-30 15:23:40      6482 1.38561e+07  117.065  112.657
2022-01-30 15:23:41      6424 1.37561e+07  116.545  111.147
2022-01-30 15:23:42      6513 9.87792e+06  117.033  112.431
2022-01-30 15:23:43      6478 7.15011e+06  117.084  113.263
2022-01-30 15:23:44      6484  1.1949e+07  117.169  111.732
2022-01-30 15:23:45      6416 9.67788e+06   117.02  112.816
2022-01-30 15:23:46      6477 8.75237e+06  117.156  112.323
2022-01-30 15:23:47      6470 7.31616e+06  116.246  111.774
2022-01-30 15:23:48      6463  1.0664e+07   116.63  111.702
2022-01-30 15:23:49      6463  1.0664e+07   117.26  113.129
2022-01-30 15:23:50      6534  1.0881e+07  116.623  112.184
2022-01-30 15:23:51      6446 1.17133e+07  118.111  112.184
2022-01-30 15:23:52      6497 1.18379e+07  116.961  112.539
2022-01-30 15:23:53      6498 1.27726e+07  117.299   112.59
2022-01-30 15:23:54      6574  1.2101e+07  117.195  113.083
2022-01-30 15:23:55      6510 1.35296e+07  117.676  112.914
2022-01-30 15:23:56      6483  1.1378e+07  117.539  112.914
2022-01-30 15:23:57      6513 1.36012e+07  117.539  112.646
