scalerS16b	IPM2C21A	IPM2C24A	
43952	1.38828e+07	49.7185	47.9198
44023	1.38828e+07	50.076	48.269
44460	1.38828e+07	49.9622	48.1509
45128	1.38828e+07	50.2808	48.4667
45263	1.38828e+07	51.2168	49.3602
44918	1.38828e+07	51.4735	49.6118
44762	1.38828e+07	50.999	49.1599
45304	1.38828e+07	50.7098	48.8775
45700	1.38828e+07	51.1973	49.3473
45813	1.38828e+07	52.065	50.1818
46247	1.38828e+07	51.9123	50.038
46188	1.38828e+07	52.481	50.5875
45697	1.38828e+07	52.585	50.6824
46260	1.38828e+07	51.714	49.8454
45641	1.38828e+07	52.6662	50.7543
45414	1.38828e+07	52.091	50.2049
45910	1.38828e+07	51.9025	50.0277
45717	1.38828e+07	51.6522	49.7864
45469	1.38828e+07	52.1138	50.2331
45561	1.38828e+07	52.1138	50.2331
46343	1.38828e+07	51.7238	49.8506
46479	1.38828e+07	52.0325	50.1561
45941	1.38828e+07	52.728	50.8237
45738	1.38828e+07	52.4907	50.5977
45366	1.38828e+07	52.0715	50.1921
45987	1.38828e+07	51.7952	49.9302
45550	1.38828e+07	51.7952	49.9302
45485	1.38828e+07	51.9675	50.0919
45715	1.38828e+07	51.6847	49.8146
45715	1.38828e+07	51.5807	49.7196
45389	1.38828e+07	51.8635	49.9995
46134	1.38828e+07	51.675	49.8069
46139	1.38828e+07	52.2632	50.3769
44983	1.38828e+07	52.4193	50.5258
45584	1.38828e+07	51.2297	49.3782
45355	1.38828e+07	51.6263	49.7633
44633	1.38828e+07	51.6263	49.7633
45713	1.38828e+07	50.8885	49.0495
45564	1.38828e+07	51.7238	49.8249
44983	1.38828e+07	51.5872	49.7248
46232	1.38828e+07	51.3597	49.5065
45620	1.38828e+07	52.3737	50.5002
45190	1.38828e+07	51.7627	49.8917
45303	1.38828e+07	51.7627	49.8917
45542	1.38828e+07	51.1615	49.314
45236	1.38828e+07	51.493	49.6375
44871	1.38828e+07	51.7952	49.925
45541	1.38828e+07	50.817	48.9853
45473	1.38828e+07	51.3305	49.468
45742	1.38828e+07	52.0617	50.1792
46207	1.38828e+07	51.4897	49.6246
46157	1.38828e+07	52.091	50.2049
45456	1.38828e+07	52.5915	50.6927
45720	1.38828e+07	52.1235	50.246
45960	1.38828e+07	51.2038	49.3576
45374	1.38828e+07	52.3672	50.4745
45301	1.38828e+07	51.9772	50.1048
45903	1.38828e+07	51.363	49.5014
45605	1.38828e+07	51.558	49.6965
45899	1.38828e+07	52.156	50.2716
45899	1.38828e+07	51.4475	49.5913
46077	1.38828e+07	52.2048	50.3179
45301	1.38828e+07	52.312	50.4206
45556	1.38828e+07	51.2882	49.4372
44962	1.38828e+07	51.7725	49.9019
45114	1.38828e+07	51.025	49.1779
44511	1.38828e+07	51.3402	49.486
44920	1.38828e+07	50.635	48.8082
45390	1.38828e+07	51.0153	49.1779
45482	1.38828e+07	51.4345	49.5784
44626	1.38828e+07	51.6782	49.8095
45005	1.38828e+07	50.986	49.1419
44784	1.38828e+07	51.181	49.3294
45101	1.38828e+07	51.181	49.3294
45502	1.38828e+07	50.9307	49.0932
45578	1.38828e+07	51.6522	49.7838
45593	1.38828e+07	51.532	49.6657
45551	1.38828e+07	52.0617	50.1869
45832	1.38828e+07	51.649	49.7838
46267	1.38828e+07	51.8667	49.9918
45394	1.38828e+07	52.4615	50.5695
45148	1.38828e+07	52.0163	50.1433
60025	1.38828e+07	51.727	49.8557
68120	1.38828e+07	52.8353	50.9007
68003	1.38828e+07	76.2158	73.4433
67963	1.38828e+07	78.0325	118.696
67515	1.38828e+07	122.772	74.704
74912	1.38828e+07	77.5125	74.5499
80242	1.38828e+07	77.2005	74.2521
79731	1.38828e+07	89.154	85.7956
77935	1.38828e+07	91.8775	88.3733
77935	1.38828e+07	91.2795	87.8034
78889	1.38828e+07	89.505	86.0934
79387	1.38828e+07	90.2395	86.802
81071	1.38828e+07	91.026	87.5518
81737	1.38828e+07	93.184	89.6366
80659	1.38828e+07	93.886	90.3246
80232	1.38828e+07	92.456	88.9331
79778	1.38828e+07	92.6055	89.0871
79129	1.38828e+07	91.377	87.8958
79091	1.38828e+07	90.6555	87.2026
80652	1.38828e+07	90.7335	87.2899
79638	1.38828e+07	92.0985	88.589
80228	1.38828e+07	91.416	87.9471
79558	1.40059e+07	92.0855	88.5839
79987	1.39017e+07	91.598	88.1166
81059	1.39017e+07	91.2405	87.7674
80359	1.39017e+07	92.677	89.1385
81467	1.39017e+07	93.015	89.4825
80810	1.39017e+07	92.5535	89.0255
81492	1.39017e+07	93.054	89.5185
