        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-29 14:09:08     45771 1.38592e+07   52.143   50.133
2021-11-29 14:09:09     45727 1.38592e+07  52.3088  50.2973
2021-11-29 14:09:10     45464 1.38592e+07  52.3088  50.2973
2021-11-29 14:09:11     46113 1.38592e+07  52.1657  50.1587
2021-11-29 14:09:12     45326 1.38592e+07  52.4842  50.4668
2021-11-29 14:09:13     45259 1.38592e+07  51.6165  49.6298
2021-11-29 14:09:14     46308 1.38592e+07   52.091  50.0842
2021-11-29 14:09:15     46171 1.38592e+07  52.8092    50.78
2021-11-29 14:09:16     46028 1.38592e+07  53.0562  51.0137
2021-11-29 14:09:17     45817 1.38592e+07  52.5103  50.4873
2021-11-29 14:09:18     46051 1.38592e+07   52.416  50.4026
2021-11-29 14:09:19     45500 1.38592e+07  52.6045  50.5823
2021-11-29 14:09:20     45145 1.38592e+07  52.1138  50.1176
2021-11-29 14:09:21     44975 1.38592e+07  51.5807   49.599
2021-11-29 14:09:22     45605 1.38592e+07  51.3467  49.3653
2021-11-29 14:09:23     44828 1.38592e+07  52.2632  50.2485
2021-11-29 14:09:24     43961 1.38592e+07  51.3857   49.409
2021-11-29 14:09:25     45233 1.38592e+07   50.414  48.4718
2021-11-29 14:09:26     44819 1.38592e+07  51.4702  49.4988
2021-11-29 14:09:27     44735 1.38592e+07  51.4702  49.4988
2021-11-29 14:09:28     44862 1.38592e+07  51.1355  49.1702
2021-11-29 14:09:29     44979 1.38592e+07  51.0835  49.1163
2021-11-29 14:09:30     45049 1.38592e+07  51.5125  49.5296
2021-11-29 14:09:31     46100 1.38592e+07  51.2427  49.2703
2021-11-29 14:09:32     45423 1.38592e+07  52.6565  50.6362
2021-11-29 14:09:33     45069 1.38592e+07  52.1397  50.1381
2021-11-29 14:09:34     44562 1.38592e+07  51.7335  49.7427
2021-11-29 14:09:35     44882 1.38592e+07  51.6068  49.6221
2021-11-29 14:09:36     45812 1.38592e+07  50.5993  48.6464
2021-11-29 14:09:37     45812 1.38592e+07  51.9058  49.9096
2021-11-29 14:09:38     45743 1.38592e+07  52.6467  50.6208
2021-11-29 14:09:39     45895 1.38592e+07  52.0617   50.056
2021-11-29 14:09:40     46331 1.38592e+07   52.962  50.9212
2021-11-29 14:09:41     45420 1.38592e+07   52.351  50.3307
2021-11-29 14:09:42     45922 1.38592e+07  52.6208  50.5875
2021-11-29 14:09:43     45890 1.38592e+07  52.1235   50.115
2021-11-29 14:09:44     50478 1.38592e+07  52.7572  50.7235
2021-11-29 14:09:45     51757 1.38592e+07  59.3418  57.0755
2021-11-29 14:09:46     51641 1.38592e+07   58.851  56.5954
2021-11-29 14:09:47     61161 1.38592e+07   59.644  57.3528
2021-11-29 14:09:48     62736 1.38592e+07   70.993  68.2518
2021-11-29 14:09:49     63693 1.38592e+07  71.9583  110.906
2021-11-29 14:09:50     61676 1.38592e+07  72.8552  70.2468
2021-11-29 14:09:51     62714 1.38592e+07   70.863  68.3212
2021-11-29 14:09:52     63188 1.38592e+07   71.799  69.2249
2021-11-29 14:09:53     61971 1.38592e+07  72.5335  69.9284
2021-11-29 14:09:54     62861 1.38592e+07  71.0125   68.465
2021-11-29 14:09:55     63164 1.38592e+07   71.981  69.3995
2021-11-29 14:09:56     63347 1.38592e+07  72.4262  69.8257
2021-11-29 14:09:57     61486 1.38592e+07   72.618  70.0157
2021-11-29 14:09:58     62805 1.38592e+07  70.8207  68.2801
2021-11-29 14:09:59     63493 1.38592e+07  71.6397  69.0709
2021-11-29 14:10:00     63248 1.38592e+07  72.6602  70.0517
2021-11-29 14:10:01     62606 1.38592e+07   72.358   69.759
2021-11-29 14:10:02     61021 1.38592e+07  72.5888    69.99
2021-11-29 14:10:03     61978 1.38592e+07   69.836   67.325
2021-11-29 14:10:04     63953 1.38592e+07  71.1165  68.5574
2021-11-29 14:10:05     61911 1.38592e+07  72.3613  69.7795
2021-11-29 14:10:06     62506 1.38592e+07  71.9128  69.3533
2021-11-29 14:10:07     62678 1.38592e+07  71.2855   68.732
2021-11-29 14:10:08     62678 1.38592e+07  71.2855   68.732
2021-11-29 14:10:09     62774 1.38592e+07  72.6472  70.0363
2021-11-29 14:10:10     62770 1.38592e+07   71.708  69.1376
2021-11-29 14:10:11     62046 1.38592e+07   71.708  69.1376
2021-11-29 14:10:12     62313 1.38592e+07  70.9053  68.3623
2021-11-29 14:10:13     63072 1.38592e+07  72.0232  69.4406
2021-11-29 14:10:14     62694 1.38592e+07   72.085  69.4971
2021-11-29 14:10:15     62947 1.38592e+07  71.9258   69.343
2021-11-29 14:10:16     63289 1.38592e+07  72.3515   69.759
2021-11-29 14:10:17     63469 1.38592e+07  72.4977  69.8976
2021-11-29 14:10:18     63455 1.38592e+07  72.7285  70.1236
2021-11-29 14:10:19     64302 1.38592e+07  72.7838  70.1236
2021-11-29 14:10:20     63831 1.38592e+07  73.4825  70.8425
2021-11-29 14:10:21     64221 1.38592e+07  73.3525  70.7141
2021-11-29 14:10:22     62693 1.38592e+07  73.6287  70.9914
2021-11-29 14:10:23     62293 1.38592e+07  71.9095  69.3328
