scalerS16b	IPM2C21A	IPM2C24A	
17619	1.37864e+07	20.475	19.8391
17799	1.38788e+07	19.9777	19.3512
17848	1.38788e+07	20.3775	19.7364
18319	1.37881e+07	20.6765	20.0291
17562	1.38666e+07	20.6765	20.0291
17563	1.38666e+07	20.2475	19.6157
1799	1.38666e+07	20.0265	19.4052
225	1.38666e+07	7.53675	7.31994
223	1.38666e+07	0	0
228	1.23095e+07	0	0
225	1.39334e+07	0	0
228	1.36034e+07	0	0
227	1.38832e+07	0	0
232	1.37362e+07	0	0
232	1.37362e+07	0	0
233	1.33054e+07	0	0
231	1.38242e+07	0	0
233	1.22483e+07	0	0
231	1.33591e+07	0	0
236	1.36078e+07	0	0
236	1.17552e+07	0	0
233	1.34141e+07	0	0
232	1.37353e+07	0	0
230	1.3478e+07	0	0
230	1.37922e+07	0	0
229	1.37922e+07	0	0
229	1.38675e+07	0	0
232	1.38675e+07	0	0
232	1.38675e+07	0	0
229	1.38675e+07	0	0
233	1.38675e+07	0	0
227	1.27626e+07	0	0
228	1.33073e+07	0	0
227	1.34339e+07	0	0
1460	1.36797e+07	0	0
18788	1.38695e+07	0	0.672403
18755	1.30417e+07	1.95	3.081
18965	1.37749e+07	3.9	6.162
18630	1.32646e+07	7.8	15.405
17609	1.11142e+07	19.5	28.168
18056	1.21587e+07	31.8084	31.001
17993	1.38861e+07	31.1805	29.308
17040	1.34932e+07	20.4269	19.7929
13022	1.38891e+07	20.1942	19.5695
13185	1.37039e+07	16.5191	16.0135
13185	1.37039e+07	14.7875	14.3292
12759	1.23248e+07	14.6965	14.2419
12931	1.3599e+07	14.6965	14.2419
12689	1.3599e+07	14.8538	14.3883
9891	1.37973e+07	12.7712	12.3959
10097	1.37973e+07	11.2138	10.8657
9719	1.23037e+07	11.2697	10.9196
9571	1.38757e+07	10.9798	10.6397
9152	1.27534e+07	10.8186	10.4831
7731	1.27534e+07	9.8644	9.5588
7770	1.32066e+07	8.6281	6.15892
7839	1.3345e+07	8.8062	8.52718
7905	1.35659e+07	8.8062	8.52718
7388	1.36792e+07	8.8699	8.5888
6569	1.324e+07	8.2615	8.00033
6529	1.38124e+07	7.3554	7.12533
6517	1.37309e+07	7.2904	7.06165
6541	1.38527e+07	7.3567	7.12327
6214	1.38527e+07	7.254	7.02571
5907	1.38527e+07	7.1539	6.92506
5833	1.38527e+07	6.5936	6.38691
5727	1.38527e+07	6.539	6.33145
5707	1.36929e+07	6.3258	6.12708
5707	1.34813e+07	6.3258	6.12708
5274	1.38612e+07	6.5234	6.31913
5359	1.34672e+07	5.9319	5.74606
5341	1.38197e+07	5.8643	5.67828
5351	1.38197e+07	5.9709	5.78304
5312	1.38197e+07	5.9709	5.78304
5094	1.34771e+07	5.9709	5.78304
4959	1.27159e+07	5.6017	5.42872
4959	1.27159e+07	5.6017	5.42872
4945	1.38837e+07	5.5068	5.33526
5010	1.34939e+07	5.5068	5.33526
5007	1.26134e+07	5.5068	5.33526
4866	1.36548e+07	5.5068	5.33526
4876	1.31484e+07	5.4535	5.28392
4968	1.38294e+07	5.3651	5.19559
4791	1.38294e+07	5.3651	5.19559
4959	1.38294e+07	5.4301	5.26337
4838	1.38294e+07	5.4301	5.26337
4832	1.38294e+07	5.3651	5.19662
4798	1.33782e+07	5.3651	5.19662
4967	1.30426e+07	5.4704	5.30035
4940	1.21957e+07	5.3963	5.2264
4752	1.30155e+07	5.3963	5.2264
4850	1.35631e+07	5.3001	5.13295
4678	1.33847e+07	5.3001	5.13295
4889	1.36239e+07	5.1922	5.02819
4678	1.38198e+07	3.8662	5.19559
4797	1.38198e+07	5.24225	5.07954
4616	1.33262e+07	5.24225	5.07954
4576	1.38471e+07	5.1259	4.96863
4735	1.38471e+07	5.0492	4.89365
4769	1.19553e+07	5.1909	5.03127
4752	1.23609e+07	5.29425	5.13192
4743	1.35829e+07	5.2286	5.06824
4728	1.38769e+07	5.2286	5.06824
4823	1.36996e+07	5.2286	5.06824
4706	1.25113e+07	5.46325	5.29521
4534	1.26425e+07	5.26045	5.09905
4654	1.36847e+07	5.0596	4.90392
4654	1.36847e+07	5.11615	4.95938
4536	1.2626e+07	5.11615	4.95938
4717	1.38896e+07	5.11615	4.95938
4782	1.35538e+07	5.25265	5.09084
4696	1.38531e+07	5.25265	5.09084
4529	1.36896e+07	5.1285	4.97068
4619	1.33797e+07	5.1285	4.97068
4595	1.35624e+07	5.1285	4.97068
4536	1.38263e+07	5.0128	4.85976
4660	1.29591e+07	5.0128	4.85976
4667	1.31229e+07	5.0635	4.85976
4725	1.15658e+07	5.1714	5.01073
4562	1.18482e+07	5.2273	5.06927
4622	1.37978e+07	5.0778	4.92036
4595	1.38857e+07	5.1324	4.97273
4732	1.38857e+07	5.1324	4.97273
4633	1.2692e+07	5.2247	5.06311
4720	1.32793e+07	5.13955	4.98095
4673	1.37878e+07	5.2299	5.0703
4714	1.34166e+07	5.1584	5.00046
